gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000166783 ENST00000344181.3_KIAA0430-201 16.39 4.82 0.69 0 0 0.35 0 0.29 0 0.89 0 0 0 2.24 3.9 0 0 49.13 3.84 20.27 0.9 6.07 0 0 0 0 1.22 4.38 0 0 0 0 0.2 0.95 0 0.27 0.34 0 0 0 0 0
ENSG00000157106 ENST00000389467.3_SMG1-201 1.53 5.11 2.6 1.4 3.74 3.28 40.82 8.81 1.07 0 5.3 0.53 0.39 1.18 2.36 4.91 0.65 1.12 7.04 7.24 6.81 10.56 7.73 0.16 5.47 4.99 2.11 7.01 13.87 6.79 4.18 0.65 4.19 3.16 4.75 23.16 0.29 5.1 7.22 2.57 5.45 1.48
ENSG00000260277 ENST00000568603.1_RP11-101E7.2-001 0 0 0 0.82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.35 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000083093 ENST00000261584.4_PALB2-001 0 0.8 1.73 0 2.9 0.76 0 18.73 11.12 7.34 0 1.7 1.37 16.2 0.93 3.11 6.37 0.78 0 35.85 0 0 0 15.04 0.11 24.61 2.5 3.82 0.55 0.66 3.7 22.2 0 6.17 2.64 0.71 6.77 3.22 17.54 13.77 0 0
ENSG00000140750 ENST00000289968.6_ARHGAP17-001 0.36 0 0.99 0 0.47 0 0.59 0.65 2.79 0 0 0 0 0 0 0.43 0 0 0 0 0.61 0 0 0 0 0 0 0 1.42 0 0 0 0 1.84 0 0 0 0.15 0 1.03 0 4.54
ENSG00000260448 ENST00000563176.1_RP11-449H11.1-003 0 0 0.84 0 0 1.08 0 0 0 0 0 17.55 1.81 0 1.64 0 0 5.06 0 0 5.06 0 0 0 0 19.13 0 22.94 2.27 0 0 30.26 0 50.56 0 0 0 0 0 0 5.35 0
ENSG00000077235 ENST00000356183.4_GTF3C1-001 0 0 0.08 0 0 0 0 8.05 0 0 0 0.05 3.45 9.12 0 0 0 0 1.94 0 0.07 1.24 3.62 0 0.18 0 0 0.05 2.32 2.04 0 0 0 0.33 0 0 1.18 0 0.09 0 3.68 0.28
ENSG00000246465 ENST00000501520.1_RP11-57A19.2-001 0.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178952 ENST00000313511.3_TUFM-001 5.87 204.25 60.7 94.5 59.85 99.69 188.17 150.26 39.27 126.26 113.04 21.35 295.77 132.26 72.27 166.05 100.57 254.66 285.21 162.24 142.95 67.84 70.82 19.06 80.56 105.88 137.1 79.32 60.75 83.89 90.42 37.05 107.67 29.77 58.91 103.64 52.82 4.99 92.18 42.13 52.47 91.32
ENSG00000149927 ENST00000564075.1_DOC2A-017 0 0 0 0 0 0.5 0 1.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000149926 ENST00000561666.1_FAM57B-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197162 ENST00000395216.2_ZNF785-001 0.56 0 0.53 0 0 0.22 0.34 0 0.32 0 0.18 3.26 4.51 3.14 0 0 2.16 0 0 0 0.55 0 0 0 0 0.17 0.43 0 0 0 1.1 0.15 0 0.14 0 0 1.11 0 1.54 0 0.23 0
ENSG00000167394 ENST00000300849.4_ZNF668-001 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0.93 0 1.05 0 0 0 0 0 0 0.18 0 0 1.13 2.95 0 0 13.08 0 0 0 0 0
ENSG00000230267 ENST00000433784.1_HERC2P4-201 0 4.83 0 0 3.85 1.97 0 0 0.55 0 1.4 0 0 0 0.41 2.75 8.39 1.45 0 0 0 1.58 0 3.99 2.61 0 7.5 21.03 6.69 6.24 0.46 8.9 13.3 8.09 0 9.65 0.52 0 0 0.14 3.49 1.79
ENSG00000260845 ENST00000561479.1_RP11-586K12.4-001 0 0 0 0 0 0 0 0 0 0 0 0.15 0.23 0 0 0 0 0 0 0.22 0 0 0.21 0 0.18 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0.21 0
ENSG00000261599 ENST00000564498.1_HERC2P8-004 0 0 0 0 0 0 0 0 0.42 0 0 0 0 0 17.96 0 0 0 1.93 0 0.9 0 0 0.61 0 0 0 0 0 0 0 0 0 0 0.47 0 0 0 0 4.92 0.61 0
ENSG00000069329 ENST00000299138.7_VPS35-001 79.53 255.75 135.78 133.16 62.85 137.78 96.14 102.43 163.31 144.41 136.97 138.09 140.03 54.46 135.67 69.6 90.58 59.4 112.51 96.32 123.26 137.68 188.76 110.94 95.88 77.92 81.59 58.52 70.07 114.51 108.81 21.64 67.43 128.83 239.31 137.28 112.77 121.13 118.88 95.78 83.86 63.45
ENSG00000069345 ENST00000317089.5_DNAJA2-001 47.61 66.26 38.22 137.74 23.64 77.96 60.75 73.47 27.79 68.37 49.83 76.62 31.73 51.49 80.6 92.57 32.09 35.62 102.57 36.05 110.34 67.35 22.1 60.53 72.12 102.73 94.93 6.24 33.62 68.2 26.57 64.35 49.99 43.23 92.67 37.29 38.5 10.4 30.16 40.42 40.85 77.06
ENSG00000171208 ENST00000303155.5_NETO2-002 13.75 1.42 25.92 0.07 1.58 0.29 0.69 10.75 0 0 3.08 2.97 0 0.58 20.42 0.39 5.57 0.77 0.59 14.38 9.95 0.33 19.46 8.93 7.83 1.51 0.2 6.23 8.78 3.87 1.87 0.07 1.92 14.19 0 2.96 0.79 91.94 0.2 0 4.81 0.46
ENSG00000262950 ENST00000576671.1_RP11-189E14.5-001 0 0 0 0 0 0.82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.85 0
ENSG00000260268 ENST00000561513.1_LINC00919-001 0 0.22 0.39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0
ENSG00000260078 ENST00000565421.1_RP11-44F14.1-002 0 0 0.15 0 0 0.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43
ENSG00000103494 ENST00000262135.4_RPGRIP1L-003 0 0 11.83 1.73 0 4.45 0 1.27 0 0.31 10.62 7.92 2.15 12.06 0.69 16.51 14.36 17.22 7.2 0 6.72 2.03 0 1.43 3.03 2.24 4.95 5.42 0 5.99 2.92 10.9 4.59 5.83 0 3.53 3.91 4.6 5.01 2.48 9.39 0.69
ENSG00000246379 ENST00000501259.1_RP11-461O7.1-001 0 0 0 0 0 0.18 0 0.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0.19 0 0 0 0.66 0 0
ENSG00000261302 ENST00000561663.1_RP11-343H19.1-002 0 0 0 0 0 0 0 0 0.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.71 0 0 0 0 0 0 0 0 0 0 0
ENSG00000172775 ENST00000309137.8_FAM192A-001 2.35 37.48 32.15 51.95 46.36 24.51 41.25 50.54 105.22 52.76 70.97 116.03 87.42 125.19 7.63 3.62 106.7 17.49 136.97 86.72 49.4 55.05 50.05 100.36 91.76 38.45 23.03 16.28 83.63 76.28 103.34 59.36 73.31 33.66 98.46 43.1 65.47 27.82 18.04 62.66 177.41 48.03
ENSG00000070761 ENST00000262498.3_C16orf80-001 101.65 89.48 64.94 96.58 34.34 80.76 48.14 130.24 113.24 155.44 100.14 56.57 59.68 66.23 121.82 79.2 16.43 44.81 78.82 76.77 278.08 102.65 0 129.04 55.18 66.72 51.1 7.78 132.57 79.64 41.95 60.1 0 2.57 32.08 102.18 28.68 19.75 89.4 88.16 17.95 62.85
ENSG00000103023 ENST00000219301.4_PRSS54-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 0 0 0 0 0 0 0
ENSG00000166548 ENST00000562484.2_TK2-017 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.11
ENSG00000166595 ENST00000422424.2_FAM96B-001 99.83 27.17 80.97 66.06 140.1 66.84 114.46 120.22 77.18 166.72 41.38 160.37 139.9 135.81 122.61 155.2 73.03 52.39 61.15 93.25 58.62 48.82 96.61 120.31 121.35 125.34 20.18 102.9 80.86 71.09 78.7 99.17 81.07 126.51 137.98 97.32 136.52 18.98 95.27 44.52 159.5 202.98
ENSG00000125122 ENST00000341546.3_LRRC29-201 0 0 0 0 0 0.79 0 0 0 0 0 0 1.77 8.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36 0 0 0 0 0 0
ENSG00000168676 ENST00000304372.5_KCTD19-001 0 0 0 0 0 0 0 0 0.08 0 0.2 0 0 0 0 0.21 61.51 0.11 0 0 0 0 9.28 0 0 0 0.23 0 0.91 0 0 1.47 0 0 0 0 0 0 0 0 0 0
ENSG00000159720 ENST00000290949.3_ATP6V0D1-001 84.8 0 6.28 92.64 149.21 56.6 136.43 62.76 52.53 88.32 124.07 120.61 100.79 187.93 123.13 35.74 121.51 157.71 91.87 126.51 223.44 87.37 138.86 55.77 38.33 105.04 137.6 46.02 21.78 31.26 94.6 121.57 116.4 57.34 100.29 25.12 73.99 42.15 59.79 89.29 41.03 88.57
ENSG00000141084 ENST00000317506.3_RANBP10-001 0 6.36 0.11 9 0.31 0.45 0 1.22 0 11.74 2.68 0.3 3.49 2.77 26.51 0 0.48 0.49 4.66 0 0 0.1 6.14 2.83 0 0.85 0 0 0 30.71 7.96 0 0.1 0.09 16.86 11.31 8.17 12.49 2.82 1.32 1.04 0
ENSG00000103061 ENST00000263997.6_SLC7A6OS-001 5.78 0 6.32 25.61 6.29 0.88 0 12.65 0 0 6.77 0.08 0 0.98 0 40.42 6.13 12.9 2.41 0 26.22 2.32 1.27 6.7 13.01 0.27 26.23 5.64 22.42 1.97 0 0 10.88 11.11 0.11 1.8 9.95 0 13.68 0 0.64 21.96
ENSG00000181019 ENST00000320623.5_NQO1-001 182 41.11 294.25 378.88 402.26 507.17 209.57 251.77 269.42 177.37 453.66 256.28 1759.69 197.71 294.69 87.44 341.52 98.37 199.32 405.12 481.22 454.91 357.36 162.31 162.79 345.08 235.32 385.17 393.84 275.08 83.38 271.72 334.33 143.5 192.27 268.96 263.8 163.91 422.02 378.95 403.92 220.94
ENSG00000090861 ENST00000261772.8_AARS-001 124.18 4.57 70.08 91.61 75.13 100.67 3.22 7.5 65.18 55.32 7.71 6.75 234.82 111.94 56.52 50.02 18.68 52.44 64.56 31.89 53.64 23.42 72.82 24.89 0.72 0 35.12 34.02 22.59 49.42 3.14 92.23 0 22.76 32.1 4.21 26.5 20.5 50.01 45.96 16.6 55.46
ENSG00000261777 ENST00000562077.1_RP11-529K1.2-002 0 0 0 0 0 0 4.81 0 0 0 0 0 9.36 0 0 0 14.18 0 0 0 0 0 1.85 0.89 0 0 0 0 22.81 0 0 0 0 0 0 0.37 0 0 12.35 0 0.62 0
ENSG00000103051 ENST00000323786.5_COG4-001 29.38 0 76.98 34.92 25.06 31.57 25.06 24.6 23.85 0.59 121.83 60.72 14.92 12.63 14.33 43.35 25 29.21 10.34 0 10.72 0.64 5.1 45.41 6.61 11.54 32.79 0 18.23 75.88 32.79 4.27 40.9 12.72 0 0 6.41 28.74 18.1 34.74 35.07 38.08
ENSG00000261008 ENST00000561611.2_AC004158.2-002 0 0 0 0 1.94 0 0 0 1.54 1.39 9.42 0.17 1.45 0 0 0 1.69 14.15 2.54 0 0.21 0 18.38 2.05 0 0 18.38 0.51 0 1.37 0 0.69 0 0 0 4 0 33.71 0 0 0 0
ENSG00000261404 ENST00000562888.1_AC009120.4-003 0 0 0 0 0 0 0 0 0 0 1.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.64
ENSG00000260213 ENST00000561808.1_RP11-303E16.3-002 0 0 0 0 6.39 0 0 0 0 0 0 0 0 0 0 9.48 0 0 0 0 0 0 0 0.85 0 0 0 0 0 0 0 0 0 0 0 0 3.3 0 0 0 2.13 0
ENSG00000135698 ENST00000258169.4_MPHOSPH6-001 229.28 154.82 81.98 99.3 83.69 119.43 179.26 165.04 164.47 144.75 134.64 113.1 48.3 188.11 81.09 177.59 99.1 86.95 146.27 44.98 111.81 174.12 273.69 190.72 117.88 83.07 108.97 105.67 117.58 178.08 55.92 90.91 85.71 74.11 93.49 88.89 113.6 88.78 61.15 165.29 97.66 50.4
ENSG00000260228 ENST00000561599.1_RP11-483P21.2-002 0 0 0 0 0 0 0 0 0 1.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02 0 0 0 0 0 0
ENSG00000103160 ENST00000219439.4_HSDL1-001 3.13 5.4 29.74 0.13 15.67 0.56 22.05 9.48 7.16 0.21 11.87 0 53.48 17.34 3.21 17.99 38.85 6.66 0.61 2.78 0.38 11.42 12.22 0 0.12 1.13 5.92 0.55 0 8.07 1.09 1.33 4.26 0 4.28 3.87 14.49 0 15.05 0 0.43 7.37
ENSG00000167508 ENST00000301012.3_MVD-001 3.65 3.37 2.12 18.06 0 0 6.19 0.41 12.71 0 20.13 2.83 0 1.49 0 0 16.97 8.86 0 18.01 7.13 16.62 0 0 0 0 2.22 0 4.99 5.74 3.81 5.06 6.85 7.51 3.74 0 8.83 0 11.98 3.84 0 21.23
ENSG00000158717 ENST00000312838.4_RNF166-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000261226 ENST00000561980.1_RP11-830F9.7-002 0 0 0 0.16 0 0.17 0 0 0 0 0 0 0 0.22 0 0 0 0 0 0 0 0 0 0.21 0 0 0 0 0 0 0.17 0 0 0 0 0 0 0.17 0 0 0 0
ENSG00000259877 ENST00000570267.1_RP11-46C24.7-001 2.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0 0 0 0.37 0 0 0 0 0.24 0 13.38 0 0 0 0 0 0 18.86 0 0 0 0 0.91 0 0
ENSG00000167522 ENST00000301030.4_ANKRD11-001 9.3 11.9 9.51 4.59 15.17 9.85 14.78 20.93 28.79 4.5 18.54 0 23.51 9.14 8.32 7.14 17.19 6.79 8.68 12.31 10.37 11.92 13.5 14.4 17.26 8.73 0 21.65 12.49 13.14 6.86 5.03 12.89 3.92 13.17 17.75 9.27 7.24 9.26 3.45 20.92 14.69
ENSG00000177946 ENST00000314994.3_CENPBD1-002 0 10.86 6.64 4.09 21.65 0 1.14 16.8 0 29.2 7.19 0 0 0 1.31 0 0 15.96 23.77 15.41 7.26 1.31 0 0 0 24.14 0 0.8 0 8.76 0 0 10.38 0.47 23.21 7.99 7.43 0 5.49 4.1 8.01 4.89
ENSG00000197417 ENST00000225519.3_SHPK-001 10.14 10.15 32.97 8.92 3.98 2.29 10.62 0.75 0.55 0.39 0 3.52 6.72 4.11 0 14.79 0 0.27 0.5 2.2 0.58 0.14 0.26 1.1 19.63 11.85 0 0 0 13.84 0.37 0.13 9.96 15.37 0 6.17 13.82 1.23 2.09 7.18 1.18 6.21
ENSG00000074755 ENST00000381638.2_ZZEF1-001 0 0.03 0.1 0.12 0.73 0 0.14 0.06 0.1 0 1.27 0.06 0 0 0.06 1.85 0 0 0 0 0 0 0.12 0.28 0 0.28 0.71 0.14 0.22 0.13 1.22 0 0 0.04 0 14.81 0.13 0.04 0.47 2.55 0.91 0.04
ENSG00000161921 ENST00000293778.6_CXCL16-001 0 0 0 0 0 0 0.35 0 0 0 0 0 0 0 0 1.23 0 0.32 1.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000262165 ENST00000571067.1_RP11-81A22.5-001 0 0 0 0 0 0 0 0 7.86 0 0 0 0 0 0 0 5.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196388 ENST00000355025.3_INCA1-004 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0.45 0 0 4.04 0 0 0 0 0 0 0 0 0
ENSG00000262693 ENST00000574352.1_RP11-46I8.3-001 0 0.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000180626 ENST00000575779.1_ZNF594-001 0 0.08 0.93 0 0.1 0.11 0 0.17 0.62 0 0 0.08 0 0 0 0 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0.74 0 0 0 0 0.7 0.11
ENSG00000263171 ENST00000572417.1_RP11-542C16.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000174282 ENST00000311403.4_ZBTB4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000179029 ENST00000316425.5_TMEM107-003 0 0 0 3.37 11.73 0 0 8.07 0 0 32.05 16.45 0 4.6 11.09 0 53.07 13.98 0 0 0 0 0 19.82 3.06 7.78 4.21 0 15.86 0 0 2.93 0 7.01 0 0 10.88 0 0 0 0.44 8.05
ENSG00000170310 ENST00000306357.4_STX8-001 0 33.12 89.02 22.32 7.62 5.24 45.29 0 0 16.37 44.08 24.28 0 37.17 0 32.84 34.35 43.93 0 38.24 0 7.98 9.82 1.06 0 0 0 0 32.26 33.13 16.96 0 41.26 0 0 44.88 30.99 0 0 0 16.07 7.2
ENSG00000214978 ENST00000399363.4_RP11-477N12.3-001 0 0 0 0 0 0 0 0 0 0 0 0.44 0 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000236088 ENST00000449363.1_COX10-AS1-002 14.01 0 0 7.8 0 0.26 0 0 17.01 0 1.64 0 53.82 0 0 15.8 0 0 0 0 0 0 13.3 5.84 14.53 0 16.89 1.11 0 0 8.93 4.71 0 0 21.03 0.27 0.82 0 0 0 0 0
ENSG00000175662 ENST00000318094.10_TOM1L2-010 0 0 0.1 0 0 0 0 0 0 0 0.41 0 0.95 0 0 0 0 0 0 0 0 0 0 17.17 0 0 0 0.13 0 0 0 0 1.04 0.33 0 0 0 0 0 0 0 0
ENSG00000171953 ENST00000444058.1_ATPAF2-015 0 0 8.21 0 16.19 3.23 0 5.91 93.47 8.48 20.41 0 0 30.68 52.49 0 0 9.73 17.18 6.81 0.74 0 0 0.36 0 0.34 25.67 77.93 0 0 0.32 1.8 0 0 0 3.9 24.63 1.01 8.37 2.94 16.68 34.2
ENSG00000177302 ENST00000321105.5_TOP3A-001 0 0 0 15.46 1.79 0 0 0 0 0 0 0 0 0 0 0 0 15.46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.82 0 0 0 0 0 0 8.48 0 4.36
ENSG00000180638 ENST00000456947.3_SLC47A2-013 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0 0.19 0 0.16 0 0 0 0 0 0
ENSG00000263609 ENST00000578977.1_RP11-1109M24.16-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000109083 ENST00000322326.8_IFT20-004 0 0.99 4.01 22.83 0 6.07 0 41.4 23.99 16.55 33.78 3.33 8.91 0 18.7 28.67 15.23 12.35 0 0 8.9 0 28.93 14.5 2.12 37.25 21.89 22.79 0 26.21 11.46 21.37 28.94 4.36 36.13 1.07 1.13 0 12.88 4.04 3.71 0
ENSG00000004142 ENST00000003607.4_POLDIP2-001 12.61 8.99 16.58 0.18 7.92 29.47 20.08 35.32 18.07 2.03 78.29 2.7 79.87 10.37 22.94 0 3.76 84.66 57.32 5.37 2.8 4.27 26.5 2.91 56.99 5.21 4.25 0 54.55 9.95 5.53 40.64 12.02 1.8 1.28 10.92 25.33 2.21 12.76 2.84 12.84 22.49
ENSG00000108666 ENST00000583774.1_C17orf75-002 0 0 0 0 0 17.42 0 0 0 0 0 0 24.3 0 33.93 0 0 10.85 1.15 22.13 0 0 0 0 0 0 0 4.57 0.01 29.66 6.54 6.6 0 0 0 0 0 22.78 0 0 0 0
ENSG00000265544 ENST00000579745.1_RP11-31I22.1-001 0 0 1.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000185379 ENST00000335858.7_RAD51D-003 18.19 0.15 0 0 0 0 0 6.16 0 0 9.31 4.9 22.98 0 0 0 3.25 37.86 0 0 0 1.45 4.56 0 0 0 0 0 0 0.24 5.88 0 0 0 0 72.07 0 1.76 2.33 81.86 0 9.81
ENSG00000266947 ENST00000590478.1_RP11-799D4.4-001 0 0 0.22 0.18 0 0 0 0 0 0.28 0.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0.2 0 0 0 0 0.18 0 0 0 0
ENSG00000172653 ENST00000311880.2_C17orf66-001 0 0 0 0 0 0 0 0 0.29 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.37 0.34 0
ENSG00000255509 ENST00000525111.1_RP11-445F12.1-001 0 0 0 0 0 0 0.4 0 0 0 1.43 0 0 1.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72 0.79 0 0 0 0 0 0 0 0.37 0 0 0 0 0.35
ENSG00000132142 ENST00000353139.5_ACACA-001 0 0 0.69 0 0 0.81 0 0 0.1 0 0 0 0 0.44 0 0 9.16 0 0 0 0 0 2.96 0 0 0 0 0 0 0 0 0 0 0 0 0.47 0 1.78 0 0 0 0.35
ENSG00000006114 ENST00000339208.6_SYNRG-001 6.36 0 0.74 1.44 0.77 0.77 0 8.22 0.11 4.02 0.43 0.05 9.23 1.64 7.78 8.5 10.18 13.4 0 9.03 0.11 0.4 0.15 0 4.33 1.42 0 0.59 0 2.94 0.06 1.67 5.43 1.18 0 0 0.1 4.93 0 1.42 0.18 0
ENSG00000172057 ENST00000304046.2_ORMDL3-001 0 0.15 0 0 4.43 0 0 0 0 18.19 0 0 0 1.33 0 0 0 1.68 25.58 0 7.69 0 1.06 0 0 0 0 0.2 0 0 15.52 0 0 0 0 0 0.54 0 0 0 0 0
ENSG00000141696 ENST00000355468.3_LEPREL4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 1.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000131473 ENST00000592970.1_ACLY-005 0 0 0 0 0 0 0 0 0 0 0 0.82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183978 ENST00000328434.7_COA3-001 476.1 67.57 159.88 68.02 240.62 228.02 126.6 231.31 112.31 125.4 236.2 443.49 182.79 140.96 147.04 251.04 268.35 197.8 314.76 38.86 186.36 227.63 413.39 172.93 134.82 164.85 75.88 161.6 88.61 95.22 67.53 40.76 45.11 117.71 108.93 156.85 166.41 109.28 226.81 89.66 168.89 64.39
ENSG00000267060 ENST00000409446.3_PTGES3L-001 0 0 0 0 21.5 0.3 75 0 0 0.54 0 0 0 11.73 0 0 0 37.32 13.81 0 0 0 0 0 0 0 0 0 0 0.74 0 6.08 0 19.58 0 1.35 0 1.02 0 0 0 0
ENSG00000108828 ENST00000587062.1_VAT1-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000012048 ENST00000309486.4_BRCA1-201 55.91 26.12 45.31 35.9 12.11 15.79 6.79 1.52 29.04 73.93 10.92 42.62 77.79 75.35 11.79 52.27 81.59 27.23 6.85 41.82 31.96 25.89 38.18 15.64 6.07 34.79 27.68 0 26.23 106.3 2.36 12.79 73.2 20.24 33.88 35.5 18.81 89.11 18.11 4.05 31.34 12.75
ENSG00000267002 ENST00000590740.1_RP11-242D8.1-001 0 0.29 0 0 0 0 0 4.5 5.22 0 1.02 0 0 0 0 2.22 1.71 12.02 0 0.94 0 0 3.14 0.54 8.54 0 0 0 0 0.46 0 0 0 0.84 0 0 0.46 0.84 0 0 0.45 0
ENSG00000131096 ENST00000360085.2_PYY-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267080 ENST00000585457.1_ASB16-AS1-001 0 63.83 1.07 0 0 14.41 0.26 0 57.38 0.69 0 29.78 12.99 16.94 0 33.19 18.44 41.03 0 0 69.29 0.96 0 0 8.03 6.6 0.26 28.35 2.3 30.93 0 16.98 0 28.21 36.77 8.28 0 28.34 1.39 7.47 0 0.23
ENSG00000108883 ENST00000402521.3_EFTUD2-004 197.94 66.81 45.87 129.2 83.71 72.71 168.5 72.79 148.44 69.33 69.96 26.42 14.79 164.55 103.76 195.05 7.79 124.94 81.2 98.09 102.41 131.02 132.73 49.97 53.97 23.19 73.09 98.43 101.77 81.85 25.49 9.1 72.69 88.96 131.68 146.43 65.02 133.04 67.26 40.27 105.75 89.53
ENSG00000108379 ENST00000572508.1_WNT3-003 0 0 0 0 0 0 0 0 0 1.59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000261886 ENST00000572349.1_RP11-63A1.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.04 0 0 1.69 0 0 0 0 0 0 16.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000263766 ENST00000580045.1_RP11-580I16.2-002 23.91 38.33 34.37 0 0 0 0 0 0 1.14 0 0 0 0 0 0 0 0 0 2.93 4.7 0 0 0 0 0 0 0 0 0 0 0 6.49 0 12.48 4.42 0 7.1 0 2.29 0 0
ENSG00000159111 ENST00000290208.7_MRPL10-003 62.69 45.01 141.2 106.93 88.7 58.68 147.71 158.01 101.49 91.88 34.55 59.88 26.59 99.91 50.74 46.61 59.28 78.74 88.45 106.78 138.77 17.2 60.9 80.22 22.72 224.09 30.51 102.08 61.88 187.68 10.58 83.89 81.77 22.22 104.08 60.87 93.31 23.37 72.87 79.19 22.95 28.5
