gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000122390 ENST00000407558.4_NAA60-001 0 0 0 0 1.33 18.35 7.79 0 0 0 52.56 0 0 2.71 0 0 0 1.15 6.16 0 0 0 0 0 0 0.62 0 0 0 0 0 0 0 5.58 0 0 0 0 0 3.32 0 0
ENSG00000213918 ENST00000570769.1_DNASE1-006 0.17 1.05 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0
ENSG00000103423 ENST00000262375.6_DNAJA3-001 1.12 46.22 6.83 53.43 62.26 1.28 1.37 50.3 27.87 24.79 0 23.21 0 4.61 0 93.93 42.58 0 38.25 30.07 15.28 41.53 8.31 0.5 10.17 0 32.35 53.99 0 23.13 23.35 8.73 0 1.49 0 0 82.25 3.26 37.62 0 25.93 25.23
ENSG00000263307 ENST00000574364.1_RP11-166B2.8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000048471 ENST00000564111.1_SNX29-001 0 0 0 2.03 3.97 15.29 0 0.38 18.53 0 22.29 0 2.69 0 0 0 0 0 0 0 0 6.79 0.29 0 0 0 0 0 0 0.23 0 0.22 12.52 0 0.21 0 6.95 0.21 0 0 0 1.09
ENSG00000103429 ENST00000261658.2_BFAR-001 47.94 62.66 139.25 75.52 56.38 66.01 104.11 142.57 48.03 185.33 87.91 86.49 48.11 85.67 75.07 54.37 86.92 44.53 24.88 98.8 124.98 20.19 114.29 45.51 76.18 36.94 54.31 13.18 7.06 20.72 90.95 66.32 117.21 79.52 106.96 27.99 168.71 151.17 115.82 13.88 151.75 53.31
ENSG00000260735 ENST00000569858.1_RP11-72I8.1-001 2.32 0.26 5.88 0.54 1.29 4.75 0.22 14.08 0.33 4.07 19.64 10.67 0 0.25 5.74 0.49 0.75 0 16.35 5.06 1.05 1.01 11.4 4.94 7.97 0.89 1.11 10.05 0.17 1.61 0.93 1.27 14.06 0.74 0 1.57 0.2 0 9.38 0.63 0 5.98
ENSG00000257391 ENST00000552015.1_MIR3180-4-001 0 0 0.28 0 0 0 0 0 0 0.36 0.28 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0.45 0 0 0 0 0 0.52 0 0
ENSG00000072864 ENST00000396353.2_NDE1-202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.16 0 0 0 0 0 0 6.57 0 0 0 0.99 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000260352 ENST00000565782.1_CTD-2288F12.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175267 ENST00000389397.4_VWA3A-201 0 0.14 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166847 ENST00000300087.2_DCTN5-001 124.66 21.98 73.9 25.1 13.53 24.2 98.28 37.26 20.7 50.87 57.97 62.81 82.95 57.62 59.47 129.19 90.62 115.43 98.65 96.27 46.85 0 56.04 69.76 118.06 134.71 19.73 95.84 160.53 82.27 64.13 87.15 115.74 78.51 73.11 76.92 95.21 69.37 144.69 128.99 67.39 26.27
ENSG00000260714 ENST00000569988.1_RP11-266L9.1-001 0 0 0 0.12 0 0 0 0 0 0.37 0 0 0 0.47 0 0 0 0 0 0.13 0 0 0.63 0 0 0 0 0 0 0 0 0 0.13 0 0 0 0 0.12 0.25 0 0.13 0
ENSG00000205629 ENST00000380962.5_LCMT1-003 50.47 76.81 21.3 3.48 56.71 32.98 112.16 38.03 0 17.2 108.91 36.74 21.22 28.6 154.38 45.93 49.25 0 63.04 12.94 34.95 124.3 26.43 49.06 62.36 46.23 3.41 9.58 23.2 161.04 28.46 113.68 0 105.1 0 165.97 59.33 47.95 59.98 142.11 61.02 0
ENSG00000047578 ENST00000261588.4_KIAA0556-001 0 0 0 0 0 0 0.23 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 5.09 0 0 0 8.12 0.91 0 1.59 0.07 0 11.97 0 0.16
ENSG00000188322 ENST00000341901.4_SBK1-001 0 0 0.12 0 0 0 0 0 0 0 0 0.07 0 0 0 0 0 0 0 0 0.09 0 0 0 0 0 0 0 0 0 0 0 0 0.09 0 0.2 0 0 0 0 0 0
ENSG00000178188 ENST00000322610.8_SH2B1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167194 ENST00000300575.2_C16orf92-001 0 0 0 0 0 0 0 0 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000149925 ENST00000338110.5_ALDOA-005 4 0 0 6.42 0 0 0 0.91 0.61 0 0.79 4.07 6.74 0 0 2.64 0 0.68 0 0 1.41 2.77 2.12 0.8 0.9 0 0.8 5.74 1.22 0 0 2.07 0.77 1.33 0 0 0.72 0.96 0 1.52 0 0.71
ENSG00000260167 ENST00000563540.1_RP11-146F11.5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.92 0 0 0 0 0 0 4.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.27 0
ENSG00000167395 ENST00000300850.5_ZNF646-001 0.07 0.43 0.83 0.07 0.06 0.07 0 0.72 0.15 0.32 0 1.47 0.24 1 0.07 0.08 1.27 0 0 0 3.14 0.09 0 0 0.44 0 0.25 1.66 0 0 0.21 0 0.08 0.37 0.07 0 0 0 0.07 0 0.07 0.49
ENSG00000260847 ENST00000563407.1_RP11-17M15.1-001 0 0 0 0 0 0 0 0 0 0 0 0.15 0.23 0 0 0 0 0 0 0.22 0 0 0.21 0 0.18 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0.21 0
ENSG00000260644 ENST00000562687.2_HERC2P5-001 0 0 0 0.4 0 0 0.15 0 0.53 0 0 0 0 0 12.25 0 0 4.45 0 0 0 0 0 0.46 3.75 0 1.17 0 0 0 2.73 0 7.06 0.17 0 1.17 0 0 0 0 1.96 1.41
ENSG00000261682 ENST00000562827.1_RP11-19N8.7-001 0 0 0 0 0 0 0 0 0 0 0 0.15 0.23 0 0 0 0 0 0 0.22 0 0 0.21 0 0.18 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0.21 0
ENSG00000091651 ENST00000219097.2_ORC6-001 69.33 60.88 104.56 57.47 4.64 83.29 33.93 63.82 0 80.14 124.73 60.55 159.04 22.79 16.74 7.71 174.85 108.87 71.83 96.35 44.28 60.5 35.38 25.4 49.45 83.04 98.58 51.21 43.02 69.4 43.04 0.44 26.08 37.4 75.65 127.86 54.16 27.52 30 231.85 72.02 60.34
ENSG00000261173 ENST00000562536.1_RP11-169E6.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09 0 0 0 0 0 0 0 0
ENSG00000260281 ENST00000564705.1_RP11-329J18.2-001 0 0 0 0 7.69 1.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
ENSG00000263110 ENST00000573819.1_RP11-189E14.3-001 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 0 0 0 0
ENSG00000261749 ENST00000566439.2_RP11-152O14.1-001 0 0 0 0 0 0 0 0 0 0 0.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000261804 ENST00000566383.1_RP11-44F14.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000140718 ENST00000394647.3_FTO-201 42.88 0.03 0.2 10.08 0.08 0.06 0 0.24 0 15.97 0.05 0.08 8.68 2.62 4.42 0.07 0 21.02 0 4.81 2.56 0.15 9.99 0 0 4.59 0.06 2.58 16.7 0 9.76 5.72 0 0 11.9 21.27 5.71 0 1.37 0 0 0.52
ENSG00000087258 ENST00000262493.6_GNAO1-001 0 0 0.18 0.14 0.08 0 0 0 0 0 0 0.62 0 0.19 0 0 0 0 0 0 0 0.16 0 0 0.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0
ENSG00000102900 ENST00000308159.5_NUP93-001 82.44 0 187.93 49.06 36.45 32.19 79.03 69.52 0 53.25 115.79 18.41 29.79 62.49 41.21 143.59 69.66 50.96 55.09 134.17 38.66 27.79 72.41 12.12 53.86 38.12 129.13 72.57 66.63 167.68 22.99 26.25 126.16 30.63 41.09 181.18 46.34 164.63 93.82 23.75 23.56 42.81
ENSG00000159579 ENST00000394420.4_RSPRY1-001 13.79 20.77 12.82 0 9.38 0 0 37.59 50.57 3.8 31.54 0.2 7.91 26.76 42.47 0.92 11.3 4.85 5.7 0 0 0 0 14.43 56.72 0 0 0.67 3.85 0 0 0 7.5 9.85 0 28.16 12.69 0 0 4.8 2.85 0
ENSG00000260927 ENST00000569580.1_RP11-459F6.3-001 0 0 1.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.15 0 0 0 0 0
ENSG00000181938 ENST00000561952.1_GINS3-009 7.65 26.61 6.2 0 6.44 11.85 27.8 0 0 0 0 0 0 0 14.19 0 1.41 0 0 12.26 5.39 0 10.02 7.32 13.12 0 0 0 0 13.52 22.78 22.42 17.58 0 0 0 0 0 6.24 0 15.54 13.01
ENSG00000254788 ENST00000527729.1_CKLF-CMTM1-002 3.63 0 0 1.63 3.81 0 5.1 0 0 0 0 0 0 0 0 0 7.81 0 0 0 3.21 0 1.57 5.53 0 0 6.83 1.15 0 0 0 0 14.38 4.32 7.59 0 12.43 0 13.15 0 0 3.19
ENSG00000172831 ENST00000317091.4_CES2-001 1.75 16.17 3.69 1.06 24.56 0.37 0.43 13.2 0.32 1.93 0.73 3.34 2.71 17.1 0.15 4.82 29.11 0.26 17.99 3.28 0.92 0 5.01 40.31 0.22 0.87 5.11 0 1.12 4.87 1.34 27.65 2.96 3.12 4.66 0 0.44 0.73 1.53 0 34.55 13.15
ENSG00000168701 ENST00000304800.9_TMEM208-001 333.64 109.22 318.14 244.87 182.61 48.41 72.51 196.54 90.73 61.16 72.79 112.09 175.45 103.17 334.7 85.1 7.32 218.69 274.88 190.86 54.96 249.53 178.88 148.19 195.23 273.1 173.08 170.71 293.89 283.87 62.49 257.5 92.33 83.03 214.93 120.85 103.64 140.68 277.18 217.46 80.38 85.92
ENSG00000159708 ENST00000329956.6_LRRC36-001 0 0 0 4.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000270049 ENST00000602592.1_RP11-297D21.4-003 0 0 0 0 0 0 0 0 12.22 0 0 0 0 0 0 0 0 11.8 0 0 0 0 0 0 0 0 27.83 0 0 0 0 0 2.58 0 0 0 0 0 0 0 0 0
ENSG00000102904 ENST00000388833.3_TSNAXIP1-001 0 0 0 0 0 0 0 0 0.9 0 0.29 0.29 0 1.62 0 0 0 0 0 0 0.23 0 0 0 0.21 0 0 0 0 0.29 0 0 0 0 1.21 0 0 0 0 0 0 0
ENSG00000132600 ENST00000339507.5_PRMT7-001 40.5 0 13.38 39.42 70.18 22.73 38.54 132.44 2.4 39.17 43.98 0 46.7 2.99 3.71 0 0 0 0 30.96 129.65 5.92 17.57 149.67 0 0 36.64 2.94 59.89 0.5 12.7 0.3 0 2.49 0 42.2 49.21 0 19.87 0 0 0
ENSG00000262136 ENST00000575838.1_CTD-2033A16.3-001 0 0 0 2.6 0 0 0 0 0 0 4.74 0 0 0 0 0 0 7.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000157349 ENST00000563392.1_DDX19B-005 0 0 0 0 6.34 13 0 0 0 0 0 0 3.35 0 6.06 0 0 0 0 0 4.1 0 0 31.76 46.54 22.84 0 0 0 4.65 0 0 0 0 0 31.02 0 0 0.8 0 0 0
ENSG00000168872 ENST00000302243.7_DDX19A-001 0 0.62 32 25.18 15.63 32.29 53.98 41.1 4.47 11.84 8.83 18.73 31.76 31.38 46.82 63.15 35.85 14.11 34.34 52.44 11.23 28.33 53.22 34.97 108.12 73.62 101.96 22.5 44.16 47.05 61.42 44.81 40.89 19 59.99 74.96 61.3 0.2 39.72 8.28 85.99 70.76
ENSG00000189091 ENST00000302516.5_SF3B3-001 19.23 72 59.84 38.77 65.92 27.96 39.82 32.07 0.94 93.08 46.49 0.49 2.14 77.35 2.14 51.92 0.46 45.52 100.02 53.43 16.03 70.52 28.01 24.84 33.88 61.13 31.65 106.18 39.46 58.05 38.76 39.84 10.87 16.74 42.25 49.44 34.83 50.08 1.32 49.57 24.02 26.15
ENSG00000259768 ENST00000563328.2_RP5-991G20.1-001 1.22 0 0 0 0 2.59 0 0 0 0 0 1.89 0 0 0 0 0 0 0 0 0 0 0 0 0 4.53 0 0 0 0 2.54 3.95 0 0 0 0 0 0 0 2.87 0 0
ENSG00000103035 ENST00000219313.4_PSMD7-001 216.9 409.54 379 435.05 394.16 391.79 344.89 499.41 378.26 430.56 325.03 366.27 134.86 347.12 314.58 323.25 235.77 381.64 402.67 289.54 454.01 324.38 281.8 239.2 215.47 560.52 427.39 303.12 239.49 281.28 207.59 75.22 243.26 286.31 142.26 279.12 216.77 210.01 434.07 358.15 230.68 418.59
ENSG00000166454 ENST00000299575.4_ATMIN-001 4.36 49.02 14.07 20.77 5.56 4.65 3.19 19.61 0.38 12.99 23.35 0.84 1.6 4.58 12.79 9.31 32.35 0.32 2.88 2.85 59.19 4.21 8.46 24.28 2.11 0 2.72 2.79 4.3 2.52 5.08 0.1 43.36 3.27 0 7.03 6.73 25.74 3.74 0 0 0
ENSG00000261029 ENST00000563841.1_CTD-2588J6.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000230989 ENST00000433866.2_HSBP1-001 263.16 524.17 304.86 388.84 205.08 347.28 353.43 462.48 412.88 326.39 366.31 318.97 203.8 298.73 324.47 400.87 340.93 155.8 294.01 265.9 573.99 268.85 500.95 471.29 259.08 404.71 278.84 248.25 274.38 324.21 249.89 364.59 284.12 390.67 633.5 378.08 404.25 492.57 420.01 252.91 329.13 394.39
ENSG00000154099 ENST00000334315.5_DNAAF1-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13 0 0 0.12 0 0 0 0 0 0 0.5 0 0 0.34 0 0 0 0 0
ENSG00000260630 ENST00000563261.1_SNAI3-AS1-001 0 0 0 0 0.68 0 2.88 0 0 0 5.75 0 0 0 0 0 0 0 0 0 0 0.69 0 0 0 0 19.59 0.42 0 0 0 0 0.26 0 0 0 0 0 0 0 0 0
ENSG00000174177 ENST00000312060.5_CTU2-002 0 7.34 0 0.54 0.54 0 0 0 7.12 5.36 0 0 0 0 0 4.86 0 0 0 0.64 11.52 0.74 0 0 6.23 0.66 0 0 0 0 0.56 0 0 0 0.98 1.85 0 0 0 0 0 1.33
ENSG00000205018 ENST00000378347.2_RP11-830F9.6-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36 0 0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29 0.27 0 0 0.27 0 0 0 0 0 0 0 0
ENSG00000170100 ENST00000433976.2_ZNF778-001 0 0 0 0 0 0 0 0 0.86 0 0.37 0 0 0 0 0 0 2.94 0 0 0 3.24 0 0 0 0 0 0 37.13 0 0 0 0 19.42 0 0 0 0 0 3.06 0 0
ENSG00000197912 ENST00000563783.1_SPG7-007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07 0 0 0 0 0 0
ENSG00000223959 ENST00000418696.1_AFG3L1P-002 0 62.65 0 0 0 0 0.34 1.97 0 0.45 0 23.41 0 0 3.33 0 0 0 14.7 0 1.32 0 0 0 6.52 0 0 0.41 28.57 0 0 0 0 4.52 1.15 0 0 0 73.76 0 0 7.8
ENSG00000040531 ENST00000046640.3_CTNS-001 0 0 0 0 0.29 1.4 0 0 0 0 22.11 0 0 0 0 5.27 0 0 18.74 0 0.55 0 0 10.26 0.57 0.38 30.45 60.59 0 0 0 0 0 0 0 0 1.07 0 8.45 0 0 21.65
ENSG00000167740 ENST00000301391.3_CYB5D2-001 1.73 0.71 0 0.3 0 0 0 2.72 2.59 14.24 27.86 2.29 16.58 0 0 9.46 0 18.33 0 0 0 0 0 0 1.13 0 0 0 4.62 0 0 0 0 0 0 30.63 0 0 0 0 0.33 0
ENSG00000141497 ENST00000269289.6_ZMYND15-201 0.2 0 0 0 0 0.22 0 0 0 0 0.25 0.15 0 0 0.25 0 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0 0 0.22 0 0 0.22 0 0 0
ENSG00000129219 ENST00000263088.6_PLD2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0 0
ENSG00000129250 ENST00000320785.5_KIF1C-001 0.23 0 2.82 5.09 0.46 2.59 7.79 0.1 0.84 0.19 1.83 0 0.22 0 1.77 1.86 0 0.26 1.04 0.13 0.78 1.17 0 8.9 0.68 0.35 0 0.1 0.06 0.06 2.32 0 1.72 2.76 0.18 0.14 0.32 0.57 0.13 0.34 0.82 0.12
ENSG00000180787 ENST00000318833.3_ZFP3-001 0 0 0 0 0 0.09 0 0 0 0 0 0 0.1 0 0 0 0 0.1 0 0 0.26 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0
ENSG00000261879 ENST00000571689.1_RP11-333E1.1-001 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 4.09 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 4.31
ENSG00000182896 ENST00000330767.4_TMEM95-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181222 ENST00000322644.6_POLR2A-001 2.2 1.69 3.83 3.46 1.22 1.72 4.66 4.98 0 5.77 2.6 0.97 4.91 2.9 3.32 1.9 3.2 2.79 4.21 2.09 7.92 4.55 0.22 4.96 7.94 2.93 9.24 5.31 3.99 6.05 5.1 0 1.79 1.76 5.59 4.47 3.57 0.28 3 7.53 1.48 2.4
ENSG00000266824 ENST00000581248.1_RP11-599B13.7-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166596 ENST00000352665.5_WDR16-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 1.56 0 0 0 0.22
ENSG00000065325 ENST00000574745.1_GLP2R-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000006695 ENST00000261643.3_COX10-001 2.73 8.39 24.4 11.03 59.67 12.35 2.94 1.03 0 35.32 31.8 10.1 13.03 9.47 3.21 12.51 19.84 21.34 4.79 12.24 19.99 8.49 11.08 18.95 31.81 0 34.77 65.82 13.19 19.34 17.29 16.14 0 19.07 0 11.65 16.68 8.24 1.06 3.67 23.73 0
ENSG00000171962 ENST00000313838.8_LRRC48-201 0 0 0.1 0 0 0.08 0 0 0 0 0 0 0 0 0 3.87 0 0 0 0 0 0 0 0.1 0.07 0 0 0 0 0 0 0 0.09 1.53 0 0 0 0 0 0 0 0
ENSG00000141034 ENST00000268719.4_GID4-001 3.77 0.25 6.15 0 0 0 0 0 0.95 0 2.7 0 0 0 0 0 0 0.12 3.15 3.18 4.63 0 0 1.99 0 0 0.27 2.06 21.02 4.27 0 0.95 0 0.33 0 0 0.12 16.85 3.07 0 0 0
ENSG00000176994 ENST00000406438.3_SMCR8-001 5.5 0.1 0.51 0 1.33 0 0 2.33 0 0 0.34 0 0 7.21 4.64 0 0 0 1.12 3.56 0 0 0 0 0.12 0 2.01 0 0.13 0 0 0 0.31 0 0.14 0 0 0 0 0.63 0.59 0
ENSG00000262681 ENST00000577087.2_RP11-311F12.1-001 0 0 0.17 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0.14 0 0.16 0.3 0.15
ENSG00000264956 ENST00000578881.1_RP11-1109M24.5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.79 0 0 0 0 0 0 0 0 0 0 0 0.34 0 0 0
ENSG00000109079 ENST00000226225.2_TNFAIP1-001 11 0.09 2.54 3.88 0 5.81 0.91 0.21 0 29.26 1.18 0.22 0 0 2.83 3.27 0 0 7.23 0.66 0 1.03 3.8 0 66.37 38.95 4.78 0 0 0.32 0 1.72 1.22 3.82 2.93 0 0 0 6.81 0 0 0.14
ENSG00000258924 ENST00000591482.1_CTB-96E2.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000010244 ENST00000321233.6_ZNF207-003 146.01 166.42 194.07 228.16 313 274.55 218.93 124.38 123.81 64.67 245.72 351.44 140.84 115.76 184.59 376.54 433.02 121.43 244.67 470.91 71.11 134.15 189.18 283.61 215.55 135.74 172.79 106.03 240.7 130.21 108.5 118.11 333.96 266.55 244.18 133.57 196.83 121.3 349.23 98.11 167.1 163.88
ENSG00000265697 ENST00000585093.1_RP11-31I22.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000073598 ENST00000158009.5_FNDC8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.54 0 0 0 0 0 0 0
ENSG00000166750 ENST00000299977.4_SLFN5-001 0 0 0 0.04 0 0 0 0 0.04 0.14 0 0 0 0.06 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0.04 0.2 0.19 0 0 0 0 0 0 0 0 0 0.05 0
ENSG00000237805 ENST00000413928.1_AC015849.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132130 ENST00000254457.5_LHX1-001 0 0 0.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07 0 0 0 0 0 0 0 0 0 0 0.21 0 0.12 0 0.13 0.36 0 0 0 0 0 0 0 0
ENSG00000108264 ENST00000225396.6_TADA2A-002 0 2.11 9.12 47.73 16.71 22.97 20.98 22.2 18.33 0.2 53.81 2.38 40.3 21.68 6.27 27.96 43.92 0 0.45 6.6 24.85 31.97 16.27 0 20.24 26.32 12.88 20.27 0 1.92 3.08 0 12.02 8.38 12.87 17.58 23.2 194.83 6.14 0 0.83 0
ENSG00000267542 ENST00000591689.1_RP11-697E22.1-001 0 0 0 0 0 0 20.86 1.67 0 0 0 0 0 0 0 0 0 0 0 7.36 0 10.89 0 0 0 0 9.42 0 0 0 52.66 0 0 0 0 0 2.05 0 0 0 0 8.14
ENSG00000264968 ENST00000578478.1_RP11-387H17.4-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.29 0 0 0 0 0 0 0 0 0.92 0
ENSG00000141756 ENST00000321562.4_FKBP10-001 0 0 0 0 0 0 0 0 0 0 14.42 0 0 0 0 0 0 1.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204815 ENST00000377540.1_TTC25-201 44.47 0 0 0 0 0 0 0 0 0 9.15 0 0.73 0.42 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000176563 ENST00000585355.1_CNTD1-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.3 0 0 0 0 0 0 0 0 0 0 1.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198863 ENST00000361677.1_RUNDC1-001 0.66 1.81 0 2.66 1.62 4.59 6.85 2.08 0 0 0 0 4.01 3.3 0 5.87 1.17 0 0.5 0.14 0 10.48 0 0.32 0.3 0.15 23.6 2.31 0 4.31 0.12 0 0 26.14 0 0.26 12.36 0.86 0 0 3.3 0
ENSG00000108830 ENST00000544533.1_RND2-201 0 0 0 0 0 0 0.44 0 0 0 0 0.28 0 0 0 0 11.05 0 0 0 0 0 0 0.47 0 0 0 0 0 0 0 0 0 0 0 0 0 0.37 0 0 0 0.12
ENSG00000198496 ENST00000356906.3_NBR2-003 0.42 1.46 0.91 30.19 6 3.1 1.85 4.79 4.62 0 0 0.78 0.5 4.63 0 1.38 33.92 3.72 0 71.13 0.41 5.48 0 3.45 9.25 0 15.79 7.35 1.95 0 0 107.38 1.17 29.22 25.08 23.26 38.93 26.79 4.99 59.1 0 0.91
ENSG00000188554 ENST00000341165.6_NBR1-001 0 0 2.89 0 2.88 4.59 3.99 1.25 11.25 5.82 0.21 0.15 12.48 7.11 24.97 38.94 0.24 3.06 0 3.09 2.29 2.53 4.48 0 0 4.01 6.74 26.37 0.1 3.46 6.57 2.47 0 2.98 9.66 21.21 0.11 0 1 1.29 0 1.94
ENSG00000161653 ENST00000293404.3_NAGS-001 0 0 0 0 0 0 0 0.38 0 0 0 0 0 0 0 0 0.33 0 0 0 0 0 0 0 0 0 0.3 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000168591 ENST00000319511.6_TMUB2-002 8.98 30.94 3.21 0 6.02 2.26 0 15.52 0 1.01 0 8.06 0.36 0 0 1.5 27.22 21.15 2.65 0 0 46.43 2.47 0 19.05 42.71 0 21.65 0 9.01 0 1.03 43.66 1.56 0.75 0 15.85 0 1.73 0.37 4.85 0.92
