gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000167315 ENST00000285093.10_ACAA2-001 195.95 117.07 0 182.07 140.14 95.7 132.53 177.02 125.35 255.27 190.02 103.57 231.05 32.03 156.27 203.53 182.47 62.8 115.47 90.36 92.46 200.36 41.49 129 148.75 100.47 172.98 206.05 277.69 52.99 251.3 0 137.57 139.66 9.86 0.93 150.01 0.38 112.9 0.25 121.53 68.91 244.56 149.65 42.21 117.51 259.49 366.01 133.56 81.53 13.46 129.85 59.63 159.76 0 341.67 180.33 3.61 76.31 20.21 129.95 87.1 0.89 103.52 173.5
ENSG00000264263 ENST00000582064.1_RP11-671P2.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267789 ENST00000590942.1_CTD-2526M8.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197563 ENST00000357637.5_PIGN-001 164.94 95.7 0 128.29 17.34 39.13 21.59 0 71.94 1.28 15.98 19.53 12.39 0 129.53 0 5.79 53.24 10.18 30.01 25.22 5.33 0 0.19 49.2 0 0 0 17.4 92.38 54.01 3.27 0 0 0 13.18 1.22 0 0 3.12 3.11 0 3.51 0 0 0 0 0 13.95 46.11 0 0.23 0 54.13 116.98 24.6 0 0 0 77.91 0.75 0 0 4.8 37.96
ENSG00000166342 ENST00000327305.6_NETO1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000101493 ENST00000443185.2_ZNF516-201 0 0.07 5.45 3.22 3.37 0 1.36 0.31 7.6 2.41 0.44 1.28 2.13 6.03 1.51 0.26 2.94 0 0.72 2.69 0.87 2.12 5.29 2.97 10.67 0 1.16 0 13.38 0.18 5.42 18.08 10.52 0 8 0 2.74 0 0 18.4 3.39 0 0 1.07 0.66 2.36 0 0.63 3.03 0 0 0.05 0 1.53 3.95 8.63 0 49.89 0 0 4.96 1.57 0.78 0.98 3.87
ENSG00000264278 ENST00000585258.1_RP11-162A12.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000178412 ENST00000317008.4_RP11-567M16.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000141759 ENST00000585474.1_TXNL4A-002 84.49 22.63 0 83.58 58.39 17.9 65.68 41.38 43.29 30.54 50.59 36.86 67.64 53.59 15.3 76.71 89.78 42 18.53 114.04 45.35 72.54 0 100 77.45 51.69 13.39 90.48 20.63 56.65 155.09 81.42 106.12 0 0 0 22.74 0 102.45 69.03 76.66 0 365.75 0.51 175.57 49.06 10.64 0 83.06 0 78.62 108.9 76.21 138.95 193.35 35.19 248.86 112.32 0.84 162.26 82.14 171.02 15.06 141.14 0
ENSG00000070423 ENST00000292363.5_RNF126-001 0 0.5 0 0 0 0 0 9.27 8.5 0 20.77 18.87 3.63 0 0 10.9 3.16 22.06 5.81 25.58 2.62 7.82 5.67 17 21.31 0 2.23 0 9.63 28.19 19.26 42.65 0.49 0 12.91 0 21.33 0 15.09 16.76 7.67 22.67 0 0 26.65 11.2 4.17 0 0 0 9.12 6.72 0 0 8.4 3.16 9.88 0 0 0 6.01 0 0 6.19 0
ENSG00000115257 ENST00000300954.5_PCSK4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000006638 ENST00000375190.4_TBXA2R-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000205784 ENST00000381781.2_ARRDC5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196365 ENST00000360614.3_LONP1-001 2.86 0 0 32.71 22.66 15.2 20.8 7.29 3.76 13.28 14.93 0 21.48 0.28 35.78 2.89 0 0 23.6 21.54 3.29 37.39 3.53 4.3 0 0 3.15 29.3 0.57 23.57 0 81.51 0.26 27.08 5.38 14.77 0 12.59 21.13 41.1 4.35 0 0.19 0 0 14.43 13.11 0 18.52 5.05 3.18 0 0 19.16 0 0.67 0 7.22 0 9.48 11.54 18.97 0 4.35 5.92
ENSG00000031823 ENST00000034275.8_RANBP3-003 0 73.67 0 65.75 66.83 24.79 0 38.74 40.92 17.99 70.02 2.79 18.92 24.04 32.13 30.22 20.9 57.77 4.92 30.41 17.66 27.61 0.49 0.3 15.8 32.22 37.8 50.99 48.85 0 20.67 16.9 25.71 83.87 0 108.39 23.61 46.2 2.85 0 18.94 29.18 0 0 0 16.81 61.91 0 87.82 17.34 31.67 10.17 0 1.04 5.58 31.57 22.97 74.84 0.4 0.11 25.95 24.23 0.22 2.19 64.9
ENSG00000125734 ENST00000264080.7_GPR108-001 52.58 0 0 19.31 39.72 0 25.52 16.58 17.44 14.95 34.86 31.07 22.16 20.5 68.09 59.75 2.91 0 3.35 21.2 0 4 0 0 52.49 3.73 0 17.04 0 0 0 34.6 20.74 15.55 0 0 0 0 47.64 0.67 21.07 24.46 0 55.3 0 23.49 2.4 0 28.86 0 4.92 0 1.24 25.65 0 0 0 0 36.08 0 0 0 0 0 0
ENSG00000267852 ENST00000596946.1_CTB-133G6.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000076924 ENST00000358368.4_XAB2-001 6.22 5.62 15.93 8.52 4.62 0 0 9.14 1.56 0 16.1 0.25 3.01 2.49 0 1.93 0.28 12.26 1.15 0.82 0 6.51 0.74 3.38 1.21 0 5.95 2.05 2.36 0 10.28 0 0.83 0 7.21 0 0.19 0 0 0 1.19 9.93 0.91 1.69 0.42 0 6.25 0 1.77 8.02 2.11 3.66 0 0 0 0.9 0 16.31 0 0 0 0.79 0 0 1.05
ENSG00000214248 ENST00000539278.1_AC010336.1-201 0 0 0.17 0 0 8.31 0 0 0 0 0 0 0 0 0 0 3.21 0 2.06 0 0 0 0 0 0 0 0 0 0 0 6.31 3.66 0 0 0 0 0 0 0 19.06 0 0 0 0 0 0 0 0 0 0.85 0 0 0 0.12 0 0 0 0 0 0.07 2.92 1.21 0 0.97 0
ENSG00000167785 ENST00000593891.1_ZNF558-006 5.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198028 ENST00000301480.4_ZNF560-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196605 ENST00000589038.1_ZNF846-012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127452 ENST00000585379.1_FBXL12-013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000099203 ENST00000214869.2_TMED1-001 121.33 0 0 117.04 105.05 11.89 38.32 65.03 37.98 50.62 80.3 102.8 101.47 103.41 119.81 43.99 11.93 80.56 1.62 29.44 44.8 31.86 39.46 111.25 94.37 48.74 29.01 63.49 47.44 35.02 53.02 0 105.26 184.07 0 58.15 39.57 74.22 48.06 368.02 11.68 0 0 0 71.85 107.16 180.24 0.68 123.89 183.1 19.93 0 118.02 146.09 108.04 86.52 0 126.95 0 133.6 87.62 63.27 0 41 64.77
ENSG00000130733 ENST00000253031.2_YIPF2-001 0.56 0 0 28.18 9.33 22.63 10.77 0 0 0.83 0 0.81 16.67 0.8 1.1 0 8.28 0 8.99 20.44 0 2.58 0.56 0 0 0.65 2.07 0.6 0 1.26 0.72 0 0 0 1.36 0.73 23.4 0.74 0 0 38.7 1.33 0 0 4.74 23.42 0.64 0.57 0.7 0.72 2.63 25.41 0.87 17.57 0 0 1.88 0 0 0 0.67 1.33 1.53 1.67 28.69
ENSG00000130165 ENST00000252445.3_ELOF1-201 39 132.89 0 84.06 21.89 107.79 32.9 26.9 14.6 66.65 65.41 118.27 66.43 96.15 158.43 87.33 75.65 2.64 50.37 18.09 56.47 38.74 18.31 113 0.68 56.88 16.22 0 33.62 33.93 85.24 0 44.82 38.33 65.23 0 25.4 170.96 98.94 0 39.28 20.13 0 0 0 37.48 38.76 0 52.91 0 72.13 35.74 0 5.17 0 28.31 0 0 34.05 0 38.67 63.66 0 0 0
ENSG00000104915 ENST00000242770.5_STX10-004 27.24 0 0 42.26 40.81 66.65 21.67 23.19 23.23 22.04 23.53 23.95 25.58 22.53 64.27 33.49 0 83.54 2.7 24.61 0 34.53 47.01 64.14 125.34 71.5 50.05 49.36 10.84 0 34.92 1.57 32.3 0 0.49 102.07 29.15 0 17.74 67.95 21.04 0 0 46.96 0 62.98 59.24 140.46 17.47 0 43.88 0 59.71 42.85 0 23.57 125.09 0.89 44.43 0 26.97 0 0 23.68 33.49
ENSG00000267633 ENST00000586297.1_CTB-5E10.3-003 0 0 0 0 0 0 0 0 0 16.28 1.4 0 16.77 0 0 0 0 22.15 0 12.19 0 2.32 0 0 0 0 18.02 13.34 0 0 0 0 0 0 0 0 14.89 0 0 0 0 0 0 26.61 0 20.45 0 24.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105011 ENST00000263382.3_ASF1B-001 0.64 27.93 115.02 33.83 40.16 98.53 25.19 33.37 27.4 179.74 64.23 57.17 37.56 23.16 88.56 36.31 26.36 0 39.29 23.52 0.36 0.33 0 44.01 0 22.09 52.19 67.55 31.85 32.38 31.39 15.25 16.85 35.71 49.74 54.67 0.97 0.87 24.34 0.58 0 106.17 0.67 0 0 17.95 73.27 31.18 0 0 51.16 42.96 0 0 0 143.13 112.03 0 12.34 0 6 16.11 0 26.75 24.91
ENSG00000267275 ENST00000588799.1_CTD-2562J15.6-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269058 ENST00000269881.3_CALR3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000131351 ENST00000253669.5_HAUS8-001 0 23.73 0 28.07 16.34 27.25 25.32 7.42 37.07 0 9.38 0 10.19 0 46.85 3.01 2.05 0 8.69 14.74 0 0 2.4 104.01 0 2.62 0 0 0 0 0 0 42.52 0 0 0 0 0 0 42.47 0 0 0 0 0 34.38 0 0 35.47 0 0 23.64 0 30.86 0 25.7 49.29 67.22 15.3 0 0 0 0 0 0
ENSG00000074855 ENST00000159087.4_ANO8-001 0 0 0 0 0 0 0 0.51 0 0.31 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130303 ENST00000252593.6_BST2-001 61.29 147.4 91.65 45.05 160.52 113.72 106.52 124.43 117.51 92.74 60.96 37.14 78.29 122.79 41.63 99.08 123.02 47.24 144.81 139.09 10.54 146.65 0 49.13 132.61 119.35 98.34 145.27 52.11 96.71 35.98 39.27 94.56 58.63 97.74 263.63 188.77 48.3 34.73 171.37 86.74 121.76 0 99.64 95.17 149.49 83.29 139.2 76.11 122 0 133.7 154.75 80.95 164.68 44.11 85.34 4.15 53.88 166.39 34.44 116.79 83.83 35.74 80.2
ENSG00000105669 ENST00000262812.4_COPE-001 242.82 229.1 350.82 204.54 497.84 403.88 450.5 487.73 472.87 457.4 393.98 564.41 649.94 326.98 411.21 315.02 340.27 268.8 399.96 366.48 192.47 312.46 138.59 262.67 162.46 343.12 275.3 348.54 391.71 273.55 494.92 391.81 253.15 133.65 82.3 105.79 196.29 173.93 331.53 333.29 242.02 438.7 95.32 423.53 186.57 396.94 411.28 293.25 116.69 172.83 264.51 344.13 255.52 219.41 628.87 426.03 364.07 329.91 210.77 84.09 229.2 238.91 130.24 205.29 319.17
ENSG00000178093 ENST00000360913.3_TSSK6-201 0 0 0 0 0 0 0 0 0 0.69 0.63 0 0 0 0 0 0 0 0.52 0 0.29 0 0 1.79 0 0 0 0 0 0.19 0 0 0 0 0 1.13 0 0 0 0 0 0 1.52 0 0 0 0 0 0.21 0 0 0 0 0 0 0 0 0 0.55 0 0 0 0 0 0
ENSG00000266904 ENST00000586645.1_LINC00663-001 0 0 122.09 0 0 0 0 6.17 0 0 0 0 0 0 0 0 0 0 0 0 0 41.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267240 ENST00000589198.1_AC011524.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267489 ENST00000590053.1_CTC-360P9.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267475 ENST00000592431.1_CTD-2538C1.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000121289 ENST00000305768.5_CEP89-001 23.68 0 0 74 19.67 0 3.1 9.44 22.94 11.29 0 0 6.06 0 0 16.63 4.8 0 4.75 1.25 30.35 25.18 9.03 0 4.38 0 4.05 0 0 0 0 0 0.75 0 0 0 11.57 0 0 0 0 10.14 0 0 0 0 0 0 0 0 0 8.18 21.05 0 0 0 0 0 0 0 0.16 9.79 0 0 0
ENSG00000267219 ENST00000591311.1_AC010504.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267024 ENST00000592220.1_CTD-2588C8.8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.79 0 0 0 0 0 0 0 0 0 0 0 22.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000270876 ENST00000604333.1_CTC-523E23.8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267626 ENST00000589603.1_AC002115.9-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.89 0 0 0 0 0 0 0 0
ENSG00000004776 ENST00000004982.3_HSPB6-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000239382 ENST00000252984.7_ALKBH6-004 0 0 0 15.39 18.36 0 0 57.98 51.74 23.86 24.72 0 29.19 37.9 1.35 50.72 37.9 61.47 45.2 100.83 92.04 46.84 42.58 31.01 39.78 87.95 33.52 16.87 22.04 24.73 0 52.81 60.52 61.67 0 141.34 0 0 32.26 65.05 62.25 0 0 0 7.57 23.63 37.91 103.83 25.73 0 65.21 26.46 43.9 30.8 0 69.26 0 39.23 0 0 0 37.41 0 12.11 0
ENSG00000161277 ENST00000292894.1_THAP8-002 0 0 0 0 0 0 0 0 0 0 0 15.63 0 30.68 0 0 11.3 37.89 4.05 0 0 13.77 0 0 0 0 0 0 0 0 0 0 21.69 0 0 0 0 0 0 70 2.63 0 0 0 0 0 0 0 0 0 0 24.79 0 21.53 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225975 ENST00000425254.2_AC074138.3-002 0 0 0 0 0 0 16.11 0 0 0 0 0 15.19 0 33.16 0 3.91 0 0 0 0 11.44 0 0 0 0 0 0 21.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.64 0 0 0 0 0 0 0 0 0 0 0 0 0 138.94 0 0 0 0 0
ENSG00000185869 ENST00000391711.3_ZNF829-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0 0 0 4.07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000189144 ENST00000392138.1_ZNF573-004 0 0 0 0 0 0 2.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.37 0 0
ENSG00000179168 ENST00000334928.6_GGN-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8 0 0 0 0
ENSG00000104814 ENST00000396857.2_MAP4K1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130755 ENST00000600322.1_GMFG-012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000006712 ENST00000221265.3_PAF1-001 0 42.47 0 10.13 0 13.11 7.38 22.43 38.38 0 0 27.52 25.14 40.08 0 0.26 0.83 25.68 22.36 11.07 3.05 22.48 0.88 2.37 0 0 2.97 32.65 32.46 33.86 29.2 0 16.9 0 0 0 2.29 0 0.73 6.37 13.83 0 0 0 0 24.66 8.88 0 26.37 0 0 2.29 0 24.33 0 1.24 0 0 0 63.68 3.41 5.46 39.86 0.37 2.11
ENSG00000105193 ENST00000251453.3_RPS16-001 703.95 726.5 1298.82 605.3 643.56 741.06 864.48 619.61 786.63 778.02 562.74 657.23 576.78 875.53 591.68 775.68 886.57 797.53 715.84 697.39 976.08 760.53 622.49 516.56 798.38 1194.01 1051.05 855.55 721.72 606.33 455.66 788.4 936.08 395.65 955.22 324.82 280.44 724.73 1020.86 323.72 820.7 644.66 942.16 750.77 1216.85 673.48 648.58 637.16 969.06 663.11 953.74 825.01 1094.43 887.82 582.55 382.78 805.26 590.49 671.19 1658.47 911.3 1254.5 1123.25 883.24 731.1
ENSG00000090013 ENST00000263368.4_BLVRB-001 104.05 78.17 0 28.7 104.59 146.08 50.16 71.78 67.73 159.01 53.46 53.81 91.43 48.53 89.95 129.44 126.85 0 62.87 24.81 0 21.33 83.15 85.28 106.15 42.76 89.9 15.66 59.79 0 86.63 145.58 57.41 1.87 92.28 36.54 0 56.52 0.75 149.1 74.72 38.75 120.09 371.51 70.23 75.37 37.27 178.52 145.67 125.81 31.29 55.98 4.07 30.63 72.18 122.58 80.78 0 81.52 114.71 21.85 30.91 25.71 19.92 88.93
ENSG00000183103 ENST00000330743.3_LYPD4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160570 ENST00000593561.1_DEDD2-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.25 0 8.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56.71 0 2.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.78 0 0 0 0 0 0 0 0
ENSG00000105723 ENST00000222330.3_GSK3A-001 0 0 0 0 0.69 0 0.81 0.25 0 0 0.33 0 0 0 0 0 0 0 1.05 1.9 0.39 0 0.72 1.23 0.32 0 0 0.63 0 0.67 0 0 0 0 1.38 0 0 0 0 0 1.09 0 0 0 0 0 0 0 0 0 0 0 0.66 2.07 0 0 1.51 0 0 0.27 0 0.67 0 0 0
ENSG00000167378 ENST00000422989.1_IRGQ-201 0 0 0 0 0 1.08 0 0.49 0 0 0 0 1.04 0 0 0 0 0 0.61 0 0 0 0 0 0 0.05 0 0 0 0 8.76 0 1 0 0 0 0 1.02 0 0 0 0 0 0 0 0.7 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0 0.05 0 0 0 0
ENSG00000159871 ENST00000599397.1_LYPD5-006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267058 ENST00000587128.1_RP11-15A1.3-001 0 0 0 37.27 13.74 0 19.67 2.51 0 0 0 10.9 29.25 1.45 0 45.94 0 0 0 0 0 0 69.32 0 0 0 0 0 17.85 0 9.8 0 0 0 117.32 0 0 0 0 0 27.29 81.34 0 0 22.91 9.72 0 0 35.37 0 0 0 0 36.04 0 0 76.46 0 0 0 0 0 0 44.54 0
ENSG00000266921 ENST00000586860.1_RP11-15A1.7-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.76 0 0 71.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268621 ENST00000594027.1_AC006262.5-001 0 16.28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28.04 0 0 0 0 0 0 0 0 0 0 33.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
